5	1	0	0	0
6	0	0	1	0
7	0	0	1	0
8	0	0	0	1
9	0	0	0	1
10	0	0	0	1
11	1	0	0	0
12	0	0	0	1
13	1	0	0	0
14	0	1	0	0
15	0	1	0	0
16	0	0	0	1
17	0	0	0	1
18	0	1	0	0
19	0	1	0	0
20	0	1	0	0
21	1	0	0	0
22	0	0	1	0
23	0	0	1	0
24	0	0	0	1
25	1	0	0	0
26	1	0	0	0
27	0	1	0	0
28	1	0	0	0
29	1	0	0	0
30	1	0	0	0
31	0	1	0	0
32	0	1	0	0
33	1	0	0	0
34	1	0	0	0
35	0	1	0	0
36	0	1	0	0
37	1	0	0	0
38	1	0	0	0
39	0	1	0	0
40	0	0	0	1
41	0	0	0	1
42	0	0	0	1
43	0	0	0	1
44	0	0	1	0
45	1	0	0	0
46	0	0	0	1
47	0	1	0	0
48	0	0	0	1
49	0	2	0	0
50	0	0	0	1
51	0	0	0	2
52	0	0	2	0
53	0	0	0	2
54	1	0	0	0
55	0	0	2	0
56	2	0	0	0
57	0	0	0	2
58	0	2	0	0
59	0	0	0	2
60	0	0	2	0
61	0	0	0	2
62	0	0	0	2
63	0	2	0	0
64	0	0	0	2
65	0	2	0	0
66	0	0	0	2
67	2	0	0	0
68	2	0	0	0
69	2	0	0	0
70	0	1	0	0
71	0	0	2	0
72	2	0	0	0
73	2	0	0	0
74	0	2	0	0
75	0	0	0	1
76	0	0	0	1
77	0	0	0	1
78	1	0	0	0
79	1	0	0	0
80	1	0	0	0
81	1	0	0	0
82	0	0	0	1
83	0	1	0	0
84	0	0	0	1
85	0	0	1	0
86	0	0	0	1
87	0	0	1	0
88	0	0	0	1
89	0	0	1	0
90	0	0	1	0
91	0	1	0	0
92	0	0	0	1
93	0	0	1	0
94	0	0	0	1
95	0	1	0	0
96	1	0	0	0
97	0	0	0	0
98	0	0	0	1
99	0	1	0	0
100	0	0	1	0
101	0	0	1	0
102	0	1	0	0
103	0	0	0	0
104	0	0	1	0
105	0	1	0	0
106	1	0	0	0
107	0	0	0	1
108	0	0	1	0
109	0	1	0	0
110	0	0	0	1
111	0	0	0	1
112	0	0	0	0
113	0	0	2	0
114	0	0	0	3
115	0	0	2	0
116	0	3	0	0
117	3	0	0	0
118	0	3	0	0
119	0	0	0	3
120	0	3	0	0
121	3	0	0	0
122	0	3	0	0
123	0	0	3	0
124	0	3	0	0
125	3	0	0	0
126	0	0	2	0
127	0	0	0	3
128	3	0	0	0
129	0	0	0	3
130	3	0	0	0
131	2	0	0	0
132	0	0	0	3
133	0	0	0	3
134	3	0	0	0
135	3	0	0	0
136	0	0	0	3
137	3	0	0	0
138	3	0	0	0
139	0	3	0	0
140	0	0	0	3
141	3	0	0	0
142	3	0	0	0
143	0	0	0	3
144	0	0	0	3
145	3	0	0	0
146	0	3	0	0
147	0	0	0	3
148	0	0	2	0
149	0	0	0	3
150	0	3	0	0
151	0	0	3	0
152	0	0	0	3
153	0	0	0	3
154	0	0	3	0
155	3	0	0	0
156	0	3	0	0
157	3	0	0	0
158	0	0	3	0
159	0	0	3	0
160	3	0	0	0
161	0	3	0	0
162	2	0	0	0
163	0	2	0	0
164	0	0	3	0
165	2	0	0	0
166	0	0	2	0
167	0	0	0	3
168	2	0	0	0
169	3	0	0	0
170	0	3	0	0
171	0	0	0	3
172	0	3	0	0
173	0	0	3	0
174	0	0	0	3
175	0	3	0	0
176	0	0	0	3
177	3	0	0	0
178	0	0	0	3
179	0	3	0	0
180	0	0	0	2
181	0	0	0	3
182	0	3	0	0
183	0	0	0	2
184	0	0	3	0
185	0	2	0	0
186	2	0	0	0
187	0	0	3	0
188	0	0	3	0
189	0	3	0	0
190	0	0	0	3
191	0	0	2	0
192	0	2	0	0
193	0	0	0	3
194	0	0	0	3
195	3	0	0	0
196	0	2	0	0
197	0	0	2	0
198	0	0	2	0
199	0	0	0	3
200	0	0	0	2
201	0	0	0	2
202	0	2	0	0
203	0	0	2	0
204	0	0	0	2
205	0	2	0	0
206	0	2	0	0
207	0	0	2	0
208	0	0	0	2
209	0	0	2	0
210	0	0	0	2
211	0	0	0	3
212	0	0	2	0
213	0	3	0	0
214	3	0	0	0
215	0	0	3	0
216	0	2	0	0
217	0	3	0	0
218	0	0	3	0
219	3	0	0	0
220	0	0	0	3
221	0	3	0	0
222	3	0	0	0
223	0	0	0	3
224	0	3	0	0
225	3	0	0	0
226	0	0	3	0
227	0	3	0	0
228	3	0	0	0
229	0	3	0	0
230	2	0	0	0
231	0	0	0	3
232	0	3	0	0
233	0	0	0	2
234	3	0	0	0
235	0	0	3	0
236	0	0	3	0
237	0	0	0	2
238	0	0	0	3
239	0	0	0	3
240	0	0	0	2
241	0	0	3	0
242	0	0	0	3
243	0	3	0	0
244	0	3	0	0
245	0	0	3	0
246	0	0	3	0
247	0	0	3	0
248	0	0	0	3
249	0	0	3	0
250	0	0	0	3
251	0	0	3	0
252	3	0	0	0
253	0	3	0	0
254	0	3	0	0
255	0	0	3	0
256	3	0	0	0
257	2	0	0	0
258	3	0	0	0
259	0	0	3	0
260	0	0	3	0
261	0	0	0	3
262	3	0	0	0
263	3	0	0	0
264	0	0	3	0
265	3	0	0	0
266	0	0	0	3
267	0	0	3	0
268	0	0	3	0
269	3	0	0	0
270	0	0	3	0
271	3	0	0	0
272	0	0	3	0
273	0	3	0	0
274	0	3	0	0
275	0	0	0	3
276	0	0	0	3
277	0	0	3	0
278	0	0	0	3
279	0	2	0	0
280	0	3	0	0
281	0	2	0	0
282	0	0	0	3
283	0	0	3	0
284	0	0	2	0
285	0	0	0	3
286	0	0	0	3
287	0	0	0	2
288	0	3	0	0
289	3	0	0	0
290	3	0	0	0
291	0	3	0	0
292	0	0	3	0
293	3	0	0	0
294	0	0	3	0
295	3	0	0	0
296	3	0	0	0
297	3	0	0	0
298	3	0	0	0
299	0	3	0	0
300	3	0	0	0
301	0	3	0	0
302	3	0	0	0
303	0	3	0	0
304	0	0	3	0
305	0	0	0	3
306	0	2	0	0
307	0	3	0	0
308	3	0	0	0
309	3	0	0	0
310	0	3	0	0
311	0	0	0	3
312	0	3	0	0
313	3	0	0	0
314	0	0	3	0
315	0	0	0	3
316	0	0	0	3
317	0	0	0	3
318	0	0	3	0
319	0	3	0	0
320	0	3	0	0
321	0	0	0	3
322	0	0	3	0
323	0	0	0	3
324	0	0	0	3
325	0	0	0	3
326	0	0	0	3
327	3	0	0	0
328	0	3	0	0
329	3	0	0	0
330	0	0	24	0
331	0	0	42	0
332	0	0	0	53
333	0	0	0	55
334	0	57	0	0
335	0	0	54	0
336	0	64	0	2
337	0	0	67	0
338	70	0	0	0
339	0	72	0	0
340	0	0	109	0
341	0	0	0	135
342	0	0	165	0
343	0	180	1	0
344	0	0	0	181
345	0	184	0	0
346	0	0	217	0
347	0	0	0	231
348	228	0	0	0
349	0	230	0	0
350	4	0	226	0
351	0	0	0	236
352	2	0	238	0
353	0	0	373	0
354	0	379	0	0
355	1	0	0	388
356	0	0	0	383
357	0	0	0	387
358	0	0	390	0
359	0	0	386	1
360	382	0	0	0
361	0	0	387	0
362	396	0	0	0
363	1	421	0	0
364	0	0	0	419
365	0	493	0	1
366	0	494	0	0
367	2	0	505	0
368	0	0	0	509
369	0	0	507	0
370	0	0	537	0
371	530	0	0	1
372	1	0	533	0
373	0	0	539	0
374	534	1	0	0
375	0	0	651	0
376	1	0	658	0
377	2	0	0	661
378	0	665	0	0
379	0	0	0	664
380	0	0	0	702
381	710	0	1	0
382	2	0	0	708
383	0	714	0	0
384	712	0	0	1
385	0	0	716	0
386	716	0	0	0
387	6	0	711	0
388	0	0	716	3
389	0	719	0	7
390	727	0	0	0
391	0	783	0	2
392	1	0	791	0
393	0	0	0	791
394	0	787	0	1
395	789	0	0	0
396	790	0	0	0
397	0	806	0	0
398	832	0	0	0
399	0	0	0	846
400	0	848	0	0
401	0	2	0	844
402	0	0	0	848
403	845	0	0	0
404	844	0	0	1
405	850	0	0	0
406	0	0	856	0
407	848	0	0	0
408	2	0	0	858
409	1	0	858	0
410	3	0	850	2
411	0	859	0	3
412	876	0	0	0
413	0	899	0	0
414	0	0	0	897
415	0	0	0	894
416	4	0	891	0
417	0	0	0	894
418	0	0	890	0
419	0	0	912	1
420	2	918	0	0
421	0	0	0	906
422	0	0	0	917
423	923	0	2	0
424	0	0	928	0
425	0	0	0	928
426	926	0	0	0
427	2	0	930	0
428	925	0	2	0
429	925	1	0	0
430	0	0	939	0
431	0	0	0	935
432	0	0	1	927
433	2	0	934	0
434	932	0	0	0
435	932	0	0	0
436	938	0	0	0
437	934	0	0	1
438	928	0	0	2
439	0	0	930	0
440	0	0	928	1
441	0	937	0	0
442	0	0	938	0
443	0	0	0	936
444	0	0	0	932
445	0	0	0	940
446	0	2	0	942
447	13	0	940	1
448	0	952	0	1
449	1	948	0	0
450	0	0	0	946
451	0	954	0	0
452	1032	0	0	0
453	1049	0	0	0
454	0	1059	0	1
455	0	0	0	1058
456	0	0	0	1058
457	0	0	1086	0
458	1081	0	0	0
459	1082	0	2	0
460	0	1093	0	0
461	1067	0	0	0
462	0	0	1195	0
463	0	1207	0	2
464	0	1222	0	0
465	0	1229	0	0
466	0	0	0	1221
467	1217	0	0	0
468	1	0	0	1219
469	3	0	1228	0
470	0	0	0	1219
471	4	0	1166	0
472	0	0	1	1166
473	0	0	0	1159
474	0	1173	0	0
475	1160	0	0	2
476	0	0	0	1172
477	0	1175	0	0
478	1163	0	2	1
479	1170	0	0	0
480	1176	0	1	0
481	0	1175	0	1
482	0	0	1188	0
483	0	0	0	1169
484	0	0	0	1167
485	0	1170	0	0
486	0	0	1171	0
487	0	0	1160	2
488	1161	0	0	1
489	0	0	0	1184
490	0	0	1179	0
491	0	1184	0	1
492	2	0	0	1179
493	0	1181	0	0
494	1	0	1199	0
495	1222	1	0	1
496	1222	0	0	1
497	0	1225	0	0
498	0	0	0	1211
499	3	0	1219	1
500	0	1215	0	0
501	1211	0	0	2
502	0	1254	0	0
503	0	1250	0	0
504	0	0	0	1245
505	0	1242	0	1
506	1225	0	0	0
507	0	0	0	1229
508	0	0	1229	2
509	0	0	1246	0
510	0	0	0	1250
511	0	1216	0	0
512	1210	0	0	0
513	0	0	1	1253
514	0	0	1259	0
515	0	2	0	1254
516	0	0	0	1242
517	1237	1	2	0
518	4	0	0	1231
519	0	1	1245	0
520	1	1	1249	0
521	0	0	1	1232
522	0	0	0	1166
523	1	0	1179	0
524	1174	1	0	1
525	0	2	1192	0
526	1	1176	0	0
