31	0	2	0	0
32	0	2	0	0
33	2	0	0	0
34	6	0	0	0
35	0	6	0	0
36	0	6	0	0
37	6	0	0	0
38	13	0	0	0
39	0	18	1	1
40	0	0	0	20
41	0	0	0	23
42	0	0	0	24
43	0	24	0	0
44	0	0	26	0
45	26	0	0	0
46	0	0	0	26
47	0	30	0	0
48	0	0	0	29
49	0	38	0	0
50	0	0	0	38
51	0	0	0	38
52	0	0	38	0
53	0	0	0	37
54	38	0	0	0
55	0	0	38	0
56	37	0	0	0
57	0	0	0	38
58	0	38	0	0
59	0	0	0	38
60	0	0	41	0
61	0	0	0	41
62	0	0	0	40
63	0	42	0	0
64	0	0	0	43
65	0	43	0	0
66	0	0	0	43
67	41	0	0	0
68	42	0	0	0
69	43	0	0	0
70	0	42	0	1
71	0	0	43	0
72	43	0	0	0
73	47	0	0	0
74	0	51	0	0
75	0	0	0	50
76	0	0	0	51
77	0	0	0	51
78	50	0	0	0
79	50	0	0	0
80	53	0	0	0
81	53	0	0	0
82	0	0	0	52
83	0	54	0	0
84	0	0	0	54
85	0	0	55	0
86	0	0	0	56
87	0	0	61	0
88	0	0	0	61
89	0	0	60	0
90	0	0	62	0
91	0	62	0	0
92	0	0	0	62
93	0	0	61	0
94	0	0	0	62
95	0	62	0	0
96	62	0	0	0
97	0	61	0	0
98	0	0	0	61
99	0	61	0	0
100	0	0	61	0
101	0	0	62	0
102	0	62	0	0
103	0	0	0	60
104	0	0	63	0
105	0	64	0	0
106	64	0	0	0
107	0	0	0	69
108	0	0	73	0
109	0	75	0	0
110	0	0	0	77
111	0	0	0	79
112	79	0	0	0
113	0	0	92	0
114	0	0	0	93
115	0	0	92	0
116	0	93	0	0
117	93	0	0	0
118	0	93	0	0
119	0	0	0	93
120	0	93	0	0
121	93	0	0	0
122	0	91	0	0
123	0	0	92	0
124	1	94	0	0
125	94	0	0	0
126	0	0	111	0
127	0	0	0	113
128	114	0	0	0
129	0	0	0	114
130	113	0	0	1
131	116	0	0	0
132	0	0	0	117
133	0	0	0	117
134	116	0	0	0
135	115	1	0	0
136	0	0	0	117
137	117	0	0	0
138	117	0	0	0
139	0	117	0	0
140	0	0	0	117
141	117	0	0	0
142	117	0	0	0
143	0	0	0	119
144	0	0	0	119
145	119	0	0	0
146	0	120	0	0
147	0	0	0	120
148	0	0	126	0
149	0	0	0	126
150	0	127	0	0
151	0	0	127	0
152	0	0	0	127
153	0	0	0	127
154	0	0	127	0
155	127	0	0	0
156	0	129	0	0
157	129	0	0	0
158	0	0	131	0
159	0	0	129	0
160	129	0	0	0
161	0	131	0	0
162	131	0	0	0
163	0	132	0	0
164	0	0	133	0
165	132	0	0	0
166	0	0	131	0
167	0	0	0	129
168	129	0	0	0
169	128	0	0	0
170	0	131	0	0
171	0	1	0	130
172	0	130	0	0
173	0	0	129	0
174	0	0	0	128
175	0	128	0	0
176	0	0	0	129
177	130	0	0	0
178	0	0	0	131
179	0	127	0	0
180	0	0	0	129
181	0	0	0	125
182	1	125	0	0
183	0	0	0	125
184	0	0	125	0
185	0	126	0	0
186	123	0	0	0
187	0	0	119	1
188	2	0	120	0
189	0	120	0	0
190	0	0	0	118
191	0	0	132	0
192	0	132	0	0
193	0	0	0	132
194	0	0	0	132
195	132	0	0	0
196	0	130	0	0
197	0	0	131	0
198	0	0	131	1
199	0	0	0	131
200	1	0	0	126
201	0	0	0	127
202	0	126	0	0
203	0	0	128	0
204	0	0	0	127
205	0	127	0	0
206	0	127	0	0
207	0	0	129	0
208	0	0	0	127
209	0	0	129	0
210	2	0	0	127
211	0	0	0	128
212	0	0	129	0
213	0	127	0	1
214	128	0	0	0
215	0	0	135	0
216	0	133	0	0
217	0	134	0	0
218	0	0	135	0
219	136	0	0	0
220	0	0	0	136
221	0	137	0	0
222	138	0	0	0
223	0	0	0	139
224	0	138	0	0
225	138	0	0	0
226	0	0	138	0
227	0	139	0	0
228	133	0	0	0
229	0	136	0	0
230	131	0	0	0
231	0	0	0	132
232	0	133	0	0
233	0	0	0	131
234	132	0	0	0
235	0	0	131	0
236	0	0	133	0
237	0	0	0	133
238	0	0	0	129
239	0	0	0	128
240	0	0	0	123
241	0	0	125	0
242	0	0	0	125
243	0	124	0	0
244	0	123	0	1
245	0	0	124	0
246	0	0	124	0
247	0	0	124	0
248	0	0	0	124
249	0	0	123	0
250	0	0	0	121
251	0	0	120	0
252	122	0	0	0
253	0	122	0	0
254	0	121	0	0
255	0	0	118	0
256	117	0	0	0
257	114	0	0	0
258	119	0	0	0
259	0	0	118	2
