31	0	9	0	0
32	0	11	0	0
33	19	0	0	0
34	45	0	0	0
35	0	46	0	0
36	0	47	0	0
37	47	0	0	0
38	85	0	0	0
39	0	113	0	0
40	0	0	0	114
41	0	0	0	117
42	0	0	0	117
43	0	116	0	0
44	0	0	118	0
45	129	0	0	0
46	0	0	0	128
47	0	172	0	0
48	0	0	0	174
49	0	377	0	0
50	0	0	0	392
51	0	0	0	392
52	0	0	398	1
53	0	0	0	400
54	396	0	0	0
55	0	0	436	0
56	437	0	0	0
57	0	0	0	445
58	0	447	0	0
59	0	0	0	448
60	0	0	458	0
61	0	0	0	461
62	0	0	0	465
63	0	475	0	0
64	0	0	0	474
65	0	481	1	0
66	0	0	0	481
67	481	0	0	0
68	481	0	0	0
69	481	0	0	1
70	0	482	0	0
71	0	0	483	0
72	477	0	0	0
73	480	0	0	0
74	0	505	0	1
75	0	0	0	506
76	0	0	0	506
77	1	0	0	506
78	509	0	0	0
79	510	0	0	0
80	512	0	0	0
81	510	0	0	0
82	0	0	1	516
83	0	521	0	1
84	0	0	0	523
85	0	0	544	0
86	0	0	0	545
87	0	0	550	0
88	0	0	1	551
89	0	0	550	0
90	0	0	565	0
91	0	570	0	0
92	0	0	0	571
93	0	0	576	0
94	0	0	0	609
95	0	605	0	0
96	612	0	0	0
97	0	609	0	0
98	0	0	0	609
99	0	616	0	0
100	0	0	617	0
101	0	0	668	0
102	0	669	0	0
103	0	0	0	673
104	0	0	674	0
105	0	678	0	0
106	676	0	0	0
107	0	0	0	723
108	0	0	750	0
109	0	764	0	0
110	0	0	0	755
111	0	0	0	757
112	754	0	0	0
113	0	0	834	1
114	0	0	0	840
115	0	0	837	0
116	0	852	0	0
117	850	0	0	0
118	0	856	0	0
119	0	0	1	855
120	0	858	0	0
121	864	0	0	0
122	0	865	0	0
123	0	0	860	1
124	0	892	0	0
125	887	0	0	0
126	0	0	997	1
127	0	0	0	999
128	1000	0	1	0
129	0	0	0	1002
130	1000	0	0	0
131	1005	1	0	0
132	0	0	0	1013
133	0	0	0	1008
134	1005	0	0	0
135	982	0	0	0
136	0	1	0	993
137	985	0	0	1
138	1007	0	0	0
139	0	1011	0	0
140	0	0	0	1005
141	1014	0	0	0
142	1014	0	0	1
143	0	0	0	1032
144	0	0	0	1030
145	1031	0	0	0
146	0	1034	1	0
147	0	0	0	1031
148	0	0	1064	0
149	0	0	0	1066
150	0	1065	0	1
151	1	0	1064	0
152	0	0	0	1070
153	0	1	0	1069
154	1	0	1068	1
155	1073	0	0	0
156	0	1078	0	0
157	1064	0	1	0
158	0	0	1104	0
159	0	0	1098	0
160	1098	0	0	0
161	0	1104	0	0
162	1105	1	0	0
163	1	1136	0	0
164	1	0	1136	0
165	1135	0	0	0
166	0	0	1136	0
167	0	0	0	1127
168	1118	1	0	0
169	1124	0	0	0
170	0	1131	0	0
171	0	1	0	1126
172	0	1155	0	0
173	0	0	1153	0
174	0	1	0	1160
175	0	1157	0	0
176	0	0	0	1162
177	1192	0	1	0
178	0	0	0	1191
179	0	1205	0	0
180	0	0	0	1205
181	0	0	0	1197
182	0	1200	0	0
183	0	0	0	1193
184	1	0	1188	1
185	0	1190	1	0
186	1166	0	0	0
187	0	0	1164	1
188	1	0	1143	4
189	0	1152	0	0
190	0	0	0	1128
191	0	0	1172	0
192	1	1172	0	0
193	0	0	0	1176
194	0	0	0	1176
195	1171	0	0	0
196	0	1185	0	0
197	0	0	1180	0
198	0	0	1185	0
199	0	0	0	1175
200	0	1	0	1125
201	1	0	0	1122
202	0	1138	0	0
203	0	0	1137	0
204	1	0	0	1142
205	0	1140	0	0
206	0	1133	0	0
207	0	0	1143	0
208	0	0	0	1149
209	1	0	1154	0
210	1	0	0	1169
211	0	0	0	1165
212	0	0	1159	1
213	0	1159	0	0
214	1151	0	0	1
215	1	0	1166	0
216	3	1162	0	0
217	1	1148	0	1
218	0	0	1144	0
219	1155	0	1	0
220	1	0	0	1154
221	0	1171	0	0
222	1172	0	0	2
223	0	0	0	1178
224	0	1180	0	0
225	1176	0	0	0
226	0	0	1181	0
227	0	1184	0	0
228	1163	1	0	0
229	0	1220	0	0
230	1202	0	1	0
231	0	1	0	1192
232	0	1215	0	0
233	0	1	1	1208
234	1212	0	0	0
235	0	0	1232	1
236	0	0	1248	0
237	0	1	1	1242
238	0	0	0	1173
239	0	0	0	1179
240	0	0	0	1170
241	1	0	1195	0
242	0	0	0	1194
243	0	1192	0	0
244	0	1181	0	0
245	0	0	1196	0
246	0	0	1207	1
247	0	0	1211	0
248	0	0	0	1212
249	0	0	1209	1
250	0	1	0	1187
251	1	0	1192	0
252	1197	1	0	0
253	0	1194	0	0
254	0	1187	0	0
255	0	0	1170	0
256	1173	0	0	0
257	1171	0	0	0
258	1181	0	0	0
259	0	0	1199	0
260	0	0	1209	1
261	0	0	0	1195
262	1208	0	0	0
263	1203	1	1	0
264	0	0	1201	0
265	1209	1	0	0
266	0	0	0	1213
267	0	0	1193	0
268	1	0	1189	0
269	1155	0	0	0
270	1	0	1156	0
271	1163	0	0	0
272	0	0	1205	0
273	1	1205	0	1
274	0	1180	0	0
275	0	1	0	1185
276	0	0	0	1169
277	1	0	1178	0
278	0	0	0	1169
279	1	1168	0	0
280	0	1166	0	0
281	2	1110	0	0
282	1	0	0	1111
283	0	0	1111	0
284	0	0	1122	0
285	0	0	1	1120
286	0	0	0	1099
287	0	0	0	1093
288	0	1093	0	0
289	1099	0	0	0
290	1097	0	0	1
291	0	1104	0	0
292	0	0	1094	0
293	1105	0	0	0
294	0	0	1106	0
295	1109	0	0	0
296	1105	0	1	0
297	1101	0	0	0
298	1107	0	0	0
299	1	1115	0	0
300	1104	0	0	0
301	0	1104	0	0
302	1086	0	1	1
303	0	1094	0	0
304	0	0	1097	0
305	2	0	0	1085
306	0	1092	0	0
307	1	1082	0	0
308	1078	0	0	1
309	1083	0	0	0
310	0	1084	0	0
311	0	0	0	1073
312	0	1078	0	0
313	1027	0	2	0
314	0	0	1037	0
315	0	0	0	1033
316	0	0	0	1031
317	0	0	0	1035
318	0	0	1016	0
319	0	1011	0	0
320	0	1025	0	0
321	0	0	0	1018
322	1	0	1021	1
323	0	1	0	1026
324	0	0	0	1024
325	1	0	1	1022
326	0	0	0	1026
327	1030	0	0	0
328	0	1023	0	1
329	1022	0	1	0
330	0	0	1027	0
331	0	0	1008	1
332	0	0	0	963
333	0	0	0	963
334	0	958	0	0
335	1	0	957	0
336	0	956	0	0
337	0	0	954	0
338	958	0	0	0
339	0	941	0	0
340	0	0	950	0
341	0	1	0	943
342	0	0	959	0
343	1	962	0	0
344	0	0	0	952
345	0	957	0	1
346	0	0	963	0
347	0	0	0	962
348	964	0	1	0
349	0	937	0	0
350	0	0	931	0
351	0	1	0	898
352	0	0	873	0
353	2	0	907	0
354	0	899	0	0
355	0	0	0	894
356	0	0	0	884
357	0	0	0	884
358	0	0	876	1
359	0	0	880	0
360	872	1	1	1
361	0	0	872	0
362	785	0	0	0
