283	861	0	4081	0
859	295	0	2424	22
2304	240	0	1455	0
3224	0	862	0	163
4156	404	0	1830	0
5569	3385	0	538	0
8352	1595	1	5468	0
9732	0	178	0	38
11757	0	748	0	108
12297	4497	0	738	0
12720	247	0	2199	0
12884	0	345	0	69
12906	58	0	354	0
13755	456	0	51	0
13924	57	0	485	0
14792	0	3822	0	519
16916	242	0	822	0
20306	0	691	0	261
20499	52	0	268	0
21512	0	3328	0	494
23462	345	0	2590	0
23603	1783	1529	1	1
23875	14	0	101	0
23988	92	0	19	0
25206	0	712	0	94
25686	171	0	1222	0
28875	0	3308	0	767
29437	0	3505	0	495
29523	0	493	0	3457
