246	49	0	19	0
634	0	40	0	31
1873	0	0	487	95
2179	17	0	49	0
3656	0	86	0	280
3853	462	0	99	0
6898	0	0	91	19
6902	0	81	0	29
7283	0	25	0	204
8456	0	0	306	58
9358	222	0	38	0
9373	27	231	0	0
9442	0	223	0	33
10367	0	0	98	16
10403	0	0	94	20
11613	0	60	0	424
12048	0	2243	0	479
12987	0	0	93	17
12995	0	0	93	17
13219	0	0	73	11
13620	0	0	637	82
14341	0	0	481	81
16188	0	0	590	76
16415	47	0	181	0
17847	0	0	143	18
18168	21	0	119	0
18967	294	0	2508	0
19418	0	0	52	8
19787	0	0	308	37
19800	0	279	0	63
20272	0	48	0	99
20494	0	0	114	21
21380	0	751	0	173
21843	0	1443	0	289
21928	0	0	1429	302
22493	0	50	398	0
22517	0	54	405	0
23019	0	15	0	119
25212	0	0	661	84
25304	0	0	477	94
25780	0	0	251	36
25866	71	309	0	0
25867	0	309	66	5
26045	70	0	8	0
26360	0	0	397	142
26729	0	0	112	44
26762	0	0	112	45
26928	0	0	942	135
27460	39	0	122	0
27554	0	25	0	138
27757	0	0	161	21
28187	35	0	173	0
29448	0	0	73	11
