3529	26	0	187	0
4035	0	87	0	370
4357	0	54	0	11
5401	0	50	0	8
5509	46	0	14	0
6738	353	0	40	0
6796	0	279	0	110
8328	0	60	0	388
8373	375	0	70	0
8461	70	0	376	0
8792	16	0	77	0
8813	0	81	0	13
10633	21	0	155	0
11074	0	45	0	244
11131	45	0	168	0
12248	0	268	0	88
13044	24	0	170	0
14655	35	0	151	0
15493	0	811	0	117
15607	0	10	0	73
16456	0	130	0	17
21640	198	0	1582	0
23411	19	0	59	0
23678	0	622	0	74
23798	0	622	0	73
23903	0	52	0	165
24046	22	0	80	0
25226	0	323	0	42
26558	0	329	0	72
28080	582	0	79	0
28140	79	0	594	0
